# Reference library (divisor): control
# Comparison library (numerator): salt
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1 raw countings	apigennin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020059.1	Protein Homology	CDS	973354	974079	.	-	0	ID=cds-WP_015339088.1;Parent=gene-RTCIAT899_RS04710;Dbxref=GenBank:WP_015339088.1;Name=WP_015339088.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339088.1;locus_tag=RTCIAT899_RS04710;product=ArsR/SmtB family transcription factor;protein_id=WP_015339088.1;transl_table=11	2.326923076923077	1.0	0.25	2.0	0.5	0	0.476406311217809	0.00212296732646403	0.93822747634609	0.00226274265035585	0.998194594114825	1
sense	NC_020059.1	Protein Homology	CDS	974152	974481	.	+	0	ID=cds-WP_015339089.1;Parent=gene-RTCIAT899_RS04715;Dbxref=GenBank:WP_015339089.1;Name=WP_015339089.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003588035.1;locus_tag=RTCIAT899_RS04715;product=NIPSNAP family protein;protein_id=WP_015339089.1;transl_table=11	3.0	27.0	1.0	34.0	0	0	5.13065777589965	-2.09445506617801	1.12947382302546	-1.85436353059313	0.0636871686567688	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	974478	974825	.	+	0	ID=cds-WP_015339090.1;Parent=gene-RTCIAT899_RS04720;Dbxref=GenBank:WP_015339090.1;Name=WP_015339090.1;Ontology_term=GO:0017000,GO:0004497,GO:0016491;gbkey=CDS;go_function=monooxygenase activity|0004497||IEA,oxidoreductase activity|0016491||IEA;go_process=antibiotic biosynthetic process|0017000||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339090.1;locus_tag=RTCIAT899_RS04720;product=antibiotic biosynthesis monooxygenase family protein;protein_id=WP_015339090.1;transl_table=11	1.0	9.0	1.0	10.5	1.0	0	1.94135514617788	-0.587859601487513	1.16237268376298	-0.505741067128676	0.613038434724185	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	974983	976113	.	+	0	ID=cds-WP_015339091.1;Parent=gene-RTCIAT899_RS04725;Dbxref=GenBank:WP_015339091.1;Name=WP_015339091.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008529181.1;locus_tag=RTCIAT899_RS04725;product=site-specific DNA-methyltransferase;protein_id=WP_015339091.1;transl_table=11	56.0	20.0	45.04166666666667	31.0	5.0	0	18.9270680926033	-1.9742758818818	0.975040940650966	-2.02481331764768	0.0428865370489595	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	976288	976653	.	-	0	ID=cds-WP_015339092.1;Parent=gene-RTCIAT899_RS04730;Dbxref=GenBank:WP_015339092.1;Name=WP_015339092.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018245163.1;locus_tag=RTCIAT899_RS04730;product=nuclear transport factor 2 family protein;protein_id=WP_015339092.1;transl_table=11	14.642857142857142	9.0	10.0	16.0	2.5	0	5.73781780982654	-1.45479453078005	0.986304404869967	-1.47499547157741	0.140213760890277	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	976658	977272	.	-	0	ID=cds-WP_015339093.1;Parent=gene-RTCIAT899_RS04735;Dbxref=GenBank:WP_015339093.1;Name=WP_015339093.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012482961.1;locus_tag=RTCIAT899_RS04735;product=HAD family hydrolase;protein_id=WP_015339093.1;transl_table=11	6.5	9.5	1.0	9.0	0.5	0	2.37069755688183	-0.973114634411246	1.16185985956776	-0.837549061014357	0.402284011870196	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	977269	978384	.	-	0	ID=cds-WP_184461974.1;Parent=gene-RTCIAT899_RS04740;Dbxref=GenBank:WP_184461974.1;Name=WP_184461974.1;Ontology_term=GO:0006284,GO:0019104;gbkey=CDS;gene=mutY;go_function=DNA N-glycosylase activity|0019104||IEA;go_process=base-excision repair|0006284||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339094.1;locus_tag=RTCIAT899_RS04740;product=A/G-specific adenine glycosylase;protein_id=WP_184461974.1;transl_table=11	1.0	29.5	1.2	41.0	0.1111111111111111	0	5.6095453195979	-2.13867320384647	1.14190831836384	-1.8728939700788	0.0610830280271071	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	978480	978980	.	+	0	ID=cds-WP_041677823.1;Parent=gene-RTCIAT899_RS04745;Dbxref=GenBank:WP_041677823.1;Name=WP_041677823.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339095.1;locus_tag=RTCIAT899_RS04745;product=DUF721 domain-containing protein;protein_id=WP_041677823.1;transl_table=11	0	2.0	0	4.166666666666667	0.058823529411764705	0	0.443017041471157	-0.190837799117265	0.904861489647028	-0.210902774955875	0.832963138729094	0.942024069586858
sense	NC_020059.1	Protein Homology	CDS	979045	979320	.	+	0	ID=cds-WP_041677268.1;Parent=gene-RTCIAT899_RS04750;Dbxref=GenBank:WP_041677268.1;Name=WP_041677268.1;Ontology_term=GO:0051983;gbkey=CDS;go_process=regulation of chromosome segregation|0051983||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007818065.1;locus_tag=RTCIAT899_RS04750;product=type II toxin-antitoxin system ParD family antitoxin;protein_id=WP_041677268.1;transl_table=11	0	0.08333333333333333	1.5	2.0	0	0	0.444072483528511	-0.389218754070361	0.904851434807929	-0.430146584398112	0.667089015073332	0.906997038146281
sense	NC_020059.1	Protein Homology	CDS	979310	979615	.	+	0	ID=cds-WP_041677270.1;Parent=gene-RTCIAT899_RS04755;Dbxref=GenBank:WP_041677270.1;Name=WP_041677270.1;Ontology_term=GO:0090729,GO:0110001;gbkey=CDS;go_component=toxin-antitoxin complex|0110001||IEA;go_function=toxin activity|0090729||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016734543.1;locus_tag=RTCIAT899_RS04755;product=type II toxin-antitoxin system RelE/ParE family toxin;protein_id=WP_041677270.1;transl_table=11	3.0	19.0	6.5	25.0	1.0	0	4.82892163309976	-1.87914955514765	1.06131766462869	-1.7705816248758	0.0766302998094686	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	979777	980466	.	+	0	ID=cds-WP_015339097.1;Parent=gene-RTCIAT899_RS04760;Dbxref=GenBank:WP_015339097.1;Name=WP_015339097.1;Ontology_term=GO:0015036;gbkey=CDS;go_function=disulfide oxidoreductase activity|0015036||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007627211.1;locus_tag=RTCIAT899_RS04760;product=DsbA family protein;protein_id=WP_015339097.1;transl_table=11	0	12.0	0	10.25	0.08333333333333333	0	1.68846544119456	-0.446780038327671	1.01732280229888	-0.439172342660627	0.660536663602636	0.905730264136523
sense	NC_020059.1	Protein Homology	CDS	980653	984114	.	+	0	ID=cds-WP_015339098.1;Parent=gene-RTCIAT899_RS04765;Dbxref=GenBank:WP_015339098.1;Name=WP_015339098.1;Ontology_term=GO:0007076,GO:0051301,GO:0003677,GO:0003682,GO:0005524,GO:0016887;gbkey=CDS;go_function=DNA binding|0003677||IEA,chromatin binding|0003682||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=mitotic chromosome condensation|0007076||IEA,cell division|0051301||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018449223.1;locus_tag=RTCIAT899_RS04765;product=chromosome segregation SMC family protein;protein_id=WP_015339098.1;transl_table=11	0.19166666666666665	16.34090909090909	0	49.0	1.0	0	4.94318372563884	-0.669348045150367	0.968661451225303	-0.691003078840062	0.489563606216229	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	984254	985579	.	+	0	ID=cds-WP_015339099.1;Parent=gene-RTCIAT899_RS04770;Dbxref=GenBank:WP_015339099.1;Name=WP_015339099.1;Ontology_term=GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693837.1;locus_tag=RTCIAT899_RS04770;product=hemolysin family protein;protein_id=WP_015339099.1;transl_table=11	0	16.0	0.2857142857142857	21.0	1.0	0	3.00391011037407	-0.840764716903925	1.15113341224835	-0.730379909016608	0.465157995588188	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	985748	988414	.	+	0	ID=cds-WP_015339100.1;Parent=gene-RTCIAT899_RS04775;Dbxref=GenBank:WP_015339100.1;Name=WP_015339100.1;Ontology_term=GO:0006090,GO:0050242;gbkey=CDS;gene=ppdK;go_function=pyruvate%2C phosphate dikinase activity|0050242||IEA;go_process=pyruvate metabolic process|0006090||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339100.1;locus_tag=RTCIAT899_RS04775;product=pyruvate%2C phosphate dikinase;protein_id=WP_015339100.1;transl_table=11	14.366666666666667	18.0	5.0	39.0	6.0	0	8.07288719338566	-0.83069700189245	0.898722043267641	-0.924309143316592	0.35532538365788	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	988440	988721	.	-	0	ID=cds-WP_015339101.1;Parent=gene-RTCIAT899_RS04780;Dbxref=GenBank:WP_015339101.1;Name=WP_015339101.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339101.1;locus_tag=RTCIAT899_RS04780;product=hypothetical protein;protein_id=WP_015339101.1;transl_table=11	3.0	9.0	1.0	6.5	1.0	0	1.91921384876514	-0.302834367396284	1.16333497137775	-0.260315708585321	0.79462025649338	0.9286690374246
sense	NC_020059.1	Protein Homology	CDS	988813	989229	.	-	0	ID=cds-WP_015339102.1;Parent=gene-RTCIAT899_RS04785;Dbxref=GenBank:WP_015339102.1;Name=WP_015339102.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339102.1;locus_tag=RTCIAT899_RS04785;product=hypothetical protein;protein_id=WP_015339102.1;transl_table=11	1.0	0	1.0	5.5	0	0	0.695783996874078	-0.509263068395519	0.968610253971811	-0.525766753250106	0.599050277062683	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	989471	990403	.	+	0	ID=cds-WP_015339103.1;Parent=gene-RTCIAT899_RS04790;Dbxref=GenBank:WP_015339103.1;Name=WP_015339103.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007530747.1;locus_tag=RTCIAT899_RS04790;product=DUF1499 domain-containing protein;protein_id=WP_015339103.1;transl_table=11	2.0	7.0	0.65	10.0	0	0	1.68119481752683	-0.914754435346125	1.14755034427743	-0.797136648433595	0.425371673964737	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	990629	991537	.	-	0	ID=cds-WP_015339104.1;Parent=gene-RTCIAT899_RS04795;Dbxref=GenBank:WP_015339104.1;Name=WP_015339104.1;Ontology_term=GO:0016787,GO:0046872;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003520478.1;locus_tag=RTCIAT899_RS04795;product=MBL fold metallo-hydrolase;protein_id=WP_015339104.1;transl_table=11	2.5	9.5	3.0	17.0	1.1666666666666667	0	2.94216436160431	-1.28625560496503	1.1357949132276	-1.13247170768696	0.257436172468457	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	991534	991836	.	-	0	ID=cds-WP_015339105.1;Parent=gene-RTCIAT899_RS04800;Dbxref=GenBank:WP_015339105.1;Name=WP_015339105.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693827.1;locus_tag=RTCIAT899_RS04800;product=cupin domain-containing protein;protein_id=WP_015339105.1;transl_table=11	1.5	3.5	0	6.0	0	0	1.00241232947706	-0.334408028610539	1.02160212272653	-0.327336857638908	0.743413118199425	0.916019906911484
sense	NC_020059.1	tRNAscan-SE	tRNA	991995	992069	.	+	.	ID=rna-RTCIAT899_RS04805;Parent=gene-RTCIAT899_RS04805;anticodon=(pos:992027..992029);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS04805;product=tRNA-Gln	3.0	5.0	3.0	12.0	0	0	2.08673824272026	-1.39950054940754	1.16188544443026	-1.20450820355513	0.228393213235936	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	992095	992475	.	-	0	ID=cds-WP_015339106.1;Parent=gene-RTCIAT899_RS04810;Dbxref=GenBank:WP_015339106.1;Name=WP_015339106.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339106.1;locus_tag=RTCIAT899_RS04810;product=hypothetical protein;protein_id=WP_015339106.1;transl_table=11	2.0	12.0	4.0	6.0	2.0	0	2.72069256357583	-0.439516313192013	1.14216880604118	-0.384808542193864	0.700379269826784	0.912280267928552
sense	NC_020059.1	Protein Homology	CDS	992656	993081	.	-	0	ID=cds-WP_041677272.1;Parent=gene-RTCIAT899_RS04815;Dbxref=GenBank:WP_041677272.1;Name=WP_041677272.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339107.1;locus_tag=RTCIAT899_RS04815;product=hypothetical protein;protein_id=WP_041677272.1;transl_table=11	1.0	4.0	0	10.0	2.0	0	1.59526506276286	-0.149950325601994	1.1342078953118	-0.132207090271376	0.894820493125922	0.960722483193289
sense	NC_020059.1	tRNAscan-SE	tRNA	993385	993461	.	+	.	ID=rna-RTCIAT899_RS04820;Parent=gene-RTCIAT899_RS04820;anticodon=(pos:993419..993421);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS04820;product=tRNA-Pro	0	3.0	1.0	5.0	0	0	0.748042260023509	-0.417770375623471	0.976915025289111	-0.427642491730368	0.66891142476576	0.907950221897078
sense	NC_020059.1	Protein Homology	CDS	993890	994600	.	+	0	ID=cds-WP_015339108.1;Parent=gene-RTCIAT899_RS04825;Dbxref=GenBank:WP_015339108.1;Name=WP_015339108.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339108.1;locus_tag=RTCIAT899_RS04825;product=pentapeptide repeat-containing protein;protein_id=WP_015339108.1;transl_table=11	2.0	6.5	0	8.0	0	0	1.30690982700074	-0.474388925484911	1.06474576799469	-0.445541968556832	0.65592813744708	0.905730264136523
sense	NC_020059.1	Protein Homology	CDS	994638	995135	.	+	0	ID=cds-WP_015339109.1;Parent=gene-RTCIAT899_RS04830;Dbxref=GenBank:WP_015339109.1;Name=WP_015339109.1;Ontology_term=GO:0005515;gbkey=CDS;go_function=protein binding|0005515||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339109.1;locus_tag=RTCIAT899_RS04830;product=GAF domain-containing protein;protein_id=WP_015339109.1;transl_table=11	0	4.5	0	6.0	0	0	0.747514538994832	-0.276666074612693	0.911053337706125	-0.303677142887474	0.761373873449879	0.921693462027093
sense	NC_020059.1	Protein Homology	CDS	995317	995766	.	+	0	ID=cds-WP_015339110.1;Parent=gene-RTCIAT899_RS04835;Dbxref=GenBank:WP_015339110.1;Name=WP_015339110.1;Ontology_term=GO:0006979,GO:0030091,GO:0033743;gbkey=CDS;gene=msrB;go_function=peptide-methionine (R)-S-oxide reductase activity|0033743||IEA;go_process=response to oxidative stress|0006979||IEA,protein repair|0030091||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339110.1;locus_tag=RTCIAT899_RS04835;product=peptide-methionine (R)-S-oxide reductase MsrB;protein_id=WP_015339110.1;transl_table=11	1.0	9.0	0	8.0	0	0	1.42842786212391	-0.464972037753962	1.06969076832127	-0.434678929204626	0.663795494821004	0.905730264136523
sense	NC_020059.1	Protein Homology	CDS	995763	996290	.	+	0	ID=cds-WP_015339111.1;Parent=gene-RTCIAT899_RS04840;Dbxref=GenBank:WP_015339111.1;Name=WP_015339111.1;Ontology_term=GO:0006979,GO:0030091,GO:0008113,GO:0033744;gbkey=CDS;gene=msrA;go_function=peptide-methionine (S)-S-oxide reductase activity|0008113||IEA,L-methionine:thioredoxin-disulfide S-oxidoreductase activity|0033744||IEA;go_process=response to oxidative stress|0006979||IEA,protein repair|0030091||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004121324.1;locus_tag=RTCIAT899_RS04840;product=peptide-methionine (S)-S-oxide reductase MsrA;protein_id=WP_015339111.1;transl_table=11	0	11.5	1.0	24.0	0	0	2.81087871861746	-1.38761966710603	1.15350752513299	-1.20295675309622	0.228993056446285	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	996287	996703	.	+	0	ID=cds-WP_015339112.1;Parent=gene-RTCIAT899_RS04845;Dbxref=GenBank:WP_015339112.1;Name=WP_015339112.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF039724.5;locus_tag=RTCIAT899_RS04845;product=DUF6314 family protein;protein_id=WP_015339112.1;transl_table=11	4.0	8.7	1.0	24.0	2.0	0	3.51496990984958	-1.02821249997876	1.12358235615656	-0.915119834647433	0.360128723332639	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	996733	997791	.	-	0	ID=cds-WP_015339113.1;Parent=gene-RTCIAT899_RS04850;Dbxref=GenBank:WP_015339113.1;Name=WP_015339113.1;Ontology_term=GO:0009073,GO:0016832;gbkey=CDS;go_function=aldehyde-lyase activity|0016832||IEA;go_process=aromatic amino acid family biosynthetic process|0009073||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339113.1;locus_tag=RTCIAT899_RS04850;product=3-deoxy-7-phosphoheptulonate synthase;protein_id=WP_015339113.1;transl_table=11	12.5	17.5	10.225	33.035714285714285	5.0	0	7.94468184969758	-1.1168096844683	0.848811684357539	-1.31573316561211	0.188263618399269	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	998233	999294	.	-	0	ID=cds-WP_015339114.1;Parent=gene-RTCIAT899_RS04855;Dbxref=GenBank:WP_015339114.1;Name=WP_015339114.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339114.1;locus_tag=RTCIAT899_RS04855;product=porin;protein_id=WP_015339114.1;transl_table=11	4.0	11.375	3.0	16.0	2.0	0	3.43242262721686	-0.900771352597402	1.0959496319859	-0.821909443926885	0.411128437673717	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	999716	1000057	.	-	0	ID=cds-WP_015339115.1;Parent=gene-RTCIAT899_RS04860;Dbxref=GenBank:WP_015339115.1;Name=WP_015339115.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339115.1;locus_tag=RTCIAT899_RS04860;product=hypothetical protein;protein_id=WP_015339115.1;transl_table=11	143.1	25.125	90.0	31.666666666666668	17.09090909090909	0	40.0338430188594	-1.2465725976135	1.10152913421662	-1.13167465016714	0.257771242868857	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1000284	1001833	.	-	0	ID=cds-RTCIAT899_RS04865;Parent=gene-RTCIAT899_RS04865;Note=frameshifted;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013893404.1;locus_tag=RTCIAT899_RS04865;product=MFS transporter;pseudo=true;transl_table=11	5.5	14.0	6.5	18.0	14.0	0	7.19271154517408	0.656367339361691	0.875295727750892	0.749880661531678	0.453326582530002	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1002013	1002936	.	+	0	ID=cds-WP_041677824.1;Parent=gene-RTCIAT899_RS04870;Dbxref=GenBank:WP_041677824.1;Name=WP_041677824.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007694897.1;locus_tag=RTCIAT899_RS04870;product=LysR family transcriptional regulator;protein_id=WP_041677824.1;transl_table=11	0.043478260869565216	11.0	0	11.0	0.75	0	1.89636750669618	-0.368691152220851	1.10032528188136	-0.33507468954131	0.737568745150109	0.916019906911484
sense	NC_020059.1	Protein Homology	CDS	1003102	1004160	.	+	0	ID=cds-WP_015339117.1;Parent=gene-RTCIAT899_RS04875;Dbxref=GenBank:WP_015339117.1;Name=WP_015339117.1;Ontology_term=GO:0000105,GO:0004400;gbkey=CDS;gene=hisC;go_function=histidinol-phosphate transaminase activity|0004400||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339117.1;locus_tag=RTCIAT899_RS04875;product=histidinol-phosphate transaminase;protein_id=WP_015339117.1;transl_table=11	0	22.0	0	30.0	0	0	3.90355064855035	-0.540156625452556	0.928865245342604	-0.581523130681162	0.560887933520496	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1004269	1005759	.	-	0	ID=cds-WP_015339118.1;Parent=gene-RTCIAT899_RS04880;Dbxref=GenBank:WP_015339118.1;Name=WP_015339118.1;Ontology_term=GO:0006790,GO:0003924,GO:0005525;gbkey=CDS;gene=cysN;go_function=GTPase activity|0003924||IEA,GTP binding|0005525||IEA;go_process=sulfur compound metabolic process|0006790||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_028750708.1;locus_tag=RTCIAT899_RS04880;product=sulfate adenylyltransferase subunit CysN;protein_id=WP_015339118.1;transl_table=11	0.5625	25.5625	1.625	18.5	0.8125	0	4.05902239715595	-1.16195517411075	1.13443976814937	-1.02425462041609	0.305715025962094	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1005761	1006714	.	-	0	ID=cds-WP_015339119.1;Parent=gene-RTCIAT899_RS04885;Dbxref=GenBank:WP_015339119.1;Name=WP_015339119.1;Ontology_term=GO:0000103,GO:0004781;gbkey=CDS;gene=cysD;go_function=sulfate adenylyltransferase (ATP) activity|0004781||IEA;go_process=sulfate assimilation|0000103||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003546395.1;locus_tag=RTCIAT899_RS04885;product=sulfate adenylyltransferase subunit CysD;protein_id=WP_015339119.1;transl_table=11	4.0	15.5	1.3333333333333333	20.0	1.5	0	3.81885365947128	-0.853160212836325	1.11382933964337	-0.765970317418192	0.443693963955066	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1006841	1007581	.	-	0	ID=cds-WP_041677825.1;Parent=gene-RTCIAT899_RS04890;Dbxref=GenBank:WP_041677825.1;Name=WP_041677825.1;Ontology_term=GO:0019379,GO:0003824,GO:0004604;gbkey=CDS;go_function=catalytic activity|0003824||IEA,phosphoadenylyl-sulfate reductase (thioredoxin) activity|0004604||IEA;go_process=sulfate assimilation%2C phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)|0019379||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010023335.1;locus_tag=RTCIAT899_RS04890;product=phosphoadenylyl-sulfate reductase;protein_id=WP_041677825.1;transl_table=11	0.09090909090909091	15.0	0	11.5	0	0	2.07595191550633	-0.566922469279404	1.06228748688607	-0.533680831486821	0.59356237332018	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1008072	1008518	.	+	0	ID=cds-WP_015339121.1;Parent=gene-RTCIAT899_RS04895;Dbxref=GenBank:WP_015339121.1;Name=WP_015339121.1;Ontology_term=GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008529096.1;locus_tag=RTCIAT899_RS04895;product=RrF2 family transcriptional regulator;protein_id=WP_015339121.1;transl_table=11	0	4.0	0	12.0	0	0	1.16307317083728	-0.505658461772778	0.939957950195382	-0.53795859875186	0.590605631497005	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1008576	1009937	.	-	0	ID=cds-WP_015339122.1;Parent=gene-RTCIAT899_RS04900;Dbxref=GenBank:WP_015339122.1;Name=WP_015339122.1;Ontology_term=GO:0006821,GO:0005247;gbkey=CDS;go_function=voltage-gated chloride channel activity|0005247||IEA;go_process=chloride transport|0006821||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339122.1;locus_tag=RTCIAT899_RS04900;product=chloride channel protein;protein_id=WP_015339122.1;transl_table=11	40.76465201465202	18.865591397849464	26.142857142857142	27.25	13.771428571428569	0	15.7472351061275	-0.527001083660954	0.922038679095865	-0.571560711723853	0.567619618645894	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1010132	1010404	.	+	0	ID=cds-WP_015339123.1;Parent=gene-RTCIAT899_RS04905;Dbxref=GenBank:WP_015339123.1;Name=WP_015339123.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003522215.1;locus_tag=RTCIAT899_RS04905;product=YlcI/YnfO family protein;protein_id=WP_015339123.1;transl_table=11	0.5	3.5	0	7.0	0	0	0.816774310968573	-0.318824155783137	0.912435261769228	-0.349421125138162	0.726773176044975	0.915024114914031
sense	NC_020059.1	Protein Homology	CDS	1010401	1010700	.	+	0	ID=cds-WP_015339124.1;Parent=gene-RTCIAT899_RS04910;Dbxref=GenBank:WP_015339124.1;Name=WP_015339124.1;Ontology_term=GO:0090729,GO:0110001;gbkey=CDS;go_component=toxin-antitoxin complex|0110001||IEA;go_function=toxin activity|0090729||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012483074.1;locus_tag=RTCIAT899_RS04910;product=type II toxin-antitoxin system RelE/ParE family toxin;protein_id=WP_015339124.1;transl_table=11	20.5	17.0	20.5	14.5	15.0	6.0	15.675268869916	0.818140693946482	0.79199928539466	1.03300685876098	0.301600688926181	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1010713	1012362	.	-	0	ID=cds-WP_015339125.1;Parent=gene-RTCIAT899_RS04915;Dbxref=GenBank:WP_015339125.1;Name=WP_015339125.1;Ontology_term=GO:0019285,GO:0008812;gbkey=CDS;gene=betA;go_function=choline dehydrogenase activity|0008812||IEA;go_process=glycine betaine biosynthetic process from choline|0019285||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011974764.1;locus_tag=RTCIAT899_RS04915;product=choline dehydrogenase;protein_id=WP_015339125.1;transl_table=11	65.33333333333334	28.0	56.0	34.0	14.0	0	24.6210218805388	-1.20553443756898	1.00217122267959	-1.20292262468447	0.22900626423786	0.905056790956463
sense	NC_020059.1	Protein Homology	CDS	1012531	1014000	.	-	0	ID=cds-WP_015339126.1;Parent=gene-RTCIAT899_RS04920;Dbxref=GenBank:WP_015339126.1;Name=WP_015339126.1;Ontology_term=GO:0019285,GO:0008802,GO:0046872;gbkey=CDS;gene=betB;go_function=betaine-aldehyde dehydrogenase (NAD+) activity|0008802||IEA,metal ion binding|0046872||IEA;go_process=glycine betaine biosynthetic process from choline|0019285||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018116476.1;locus_tag=RTCIAT899_RS04920;product=betaine-aldehyde dehydrogenase;protein_id=WP_015339126.1;transl_table=11	2.0	20.53333333333333	2.0	39.0	1.0	0	5.22598161990516	-1.89874874072511	1.10307455704123	-1.72132402891978	0.0851920415146488	0.905056790956463
