Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020059.1	Protein Homology	CDS	1095109	1095531	.	-	0	ID=cds-WP_015339210.1;Parent=gene-RTCIAT899_RS05340;Dbxref=GenBank:WP_015339210.1;Name=WP_015339210.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016553263.1;locus_tag=RTCIAT899_RS05340;product=SufE family protein;protein_id=WP_015339210.1;transl_table=11	8.333675547722882	13.530929445678062	6.7546814141408555	22.35556274724097	3.4604871978320375	0.0
sense	NC_020059.1	Protein Homology	CDS	1095662	1096126	.	-	0	ID=cds-WP_015339211.1;Parent=gene-RTCIAT899_RS05345;Dbxref=GenBank:WP_015339211.1;Name=WP_015339211.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018446244.1;locus_tag=RTCIAT899_RS05345;product=DUF5330 domain-containing protein;protein_id=WP_015339211.1;transl_table=11	0.0	10.07082080150467	0.0	13.557567085423557	2.151083493620108	0.0
sense	NC_020059.1	Protein Homology	CDS	1096579	1098132	.	+	0	ID=cds-WP_041677305.1;Parent=gene-RTCIAT899_RS05350;Dbxref=GenBank:WP_041677305.1;Name=WP_041677305.1;Ontology_term=GO:0000160,GO:0007165,GO:0000155,GO:0004673,GO:0005524,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=phosphorelay sensor kinase activity|0000155||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003546641.1;locus_tag=RTCIAT899_RS05350;product=sensor histidine kinase;protein_id=WP_041677305.1;transl_table=11	2.8085359953991627	9.87748350812529	2.597214379198503	12.170402885563618	1.3344253238744197	0.30086808983117624
sense	NC_020059.1	Protein Homology	CDS	1098104	1099129	.	+	0	ID=cds-WP_015339213.1;Parent=gene-RTCIAT899_RS05355;Dbxref=GenBank:WP_015339213.1;Name=WP_015339213.1;Ontology_term=GO:0042834;gbkey=CDS;go_function=peptidoglycan binding|0042834||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003546644.1;locus_tag=RTCIAT899_RS05355;product=peptidoglycan-binding domain-containing protein;protein_id=WP_015339213.1;transl_table=11	1.085280804759846	11.664222273347676	0.37130997247324	26.626216059579402	0.19022561204456814	0.0
sense	NC_020059.1	Protein Homology	CDS	1099224	1099583	.	+	0	ID=cds-WP_015339214.1;Parent=gene-RTCIAT899_RS05360;Dbxref=GenBank:WP_015339214.1;Name=WP_015339214.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693240.1;locus_tag=RTCIAT899_RS05360;product=DUF1491 family protein;protein_id=WP_015339214.1;transl_table=11	13.98866966939198	28.90698563394859	9.48000773470741	32.1050720564544	0.45178582860584937	0.0
sense	NC_020059.1	Protein Homology	CDS	1099591	1100598	.	-	0	ID=cds-WP_051043250.1;Parent=gene-RTCIAT899_RS05365;Dbxref=GenBank:WP_051043250.1;Name=WP_051043250.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011651093.1;locus_tag=RTCIAT899_RS05365;product=DUF2336 domain-containing protein;protein_id=WP_051043250.1;transl_table=11	1.0616401088377843	11.356315784765517	1.4172769038599118	23.974566795404257	0.06050703061685483	0.0
sense	NC_020059.1	Protein Homology	CDS	1101041	1101247	.	-	0	ID=cds-WP_015339216.1;Parent=gene-RTCIAT899_RS05370;Dbxref=GenBank:WP_015339216.1;Name=WP_015339216.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339216.1;locus_tag=RTCIAT899_RS05370;product=hypothetical protein;protein_id=WP_015339216.1;transl_table=11	2.4328121164159966	10.054603698764726	0.0	10.151801440776094	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1101772	1101939	.	+	0	ID=cds-WP_015339217.1;Parent=gene-RTCIAT899_RS33750;Dbxref=GenBank:WP_015339217.1;Name=WP_015339217.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339217.1;locus_tag=RTCIAT899_RS33750;product=hypothetical protein;protein_id=WP_015339217.1;transl_table=11	0.0	30.971770322087774	0.0	12.508469632384829	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1102137	1102685	.	-	0	ID=cds-WP_015339218.1;Parent=gene-RTCIAT899_RS05375;Dbxref=GenBank:WP_015339218.1;Name=WP_015339218.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339218.1;locus_tag=RTCIAT899_RS05375;product=DUF1254 domain-containing protein;protein_id=WP_015339218.1;transl_table=11	2.2932245359658983	41.70188091454879	1.73480888778481	31.57875939979121	2.6662770212804223	0.0
sense	NC_020059.1	Protein Homology	CDS	1102678	1103265	.	-	0	ID=cds-WP_015339219.1;Parent=gene-RTCIAT899_RS05380;Dbxref=GenBank:WP_015339219.1;Name=WP_015339219.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339219.1;locus_tag=RTCIAT899_RS05380;product=DUF1214 domain-containing protein;protein_id=WP_015339219.1;transl_table=11	2.9975720720125674	38.935939833481775	0.0	22.33655291497291	4.149053528012902	0.0
sense	NC_020059.1	Protein Homology	CDS	1103481	1105700	.	-	0	ID=cds-WP_041677307.1;Parent=gene-RTCIAT899_RS05385;Dbxref=GenBank:WP_041677307.1;Name=WP_041677307.1;Ontology_term=GO:0008360,GO:0009252,GO:0071555,GO:0008955,GO:0016757;gbkey=CDS;go_function=peptidoglycan glycosyltransferase activity|0008955||IEA,glycosyltransferase activity|0016757||IEA;go_process=regulation of cell shape|0008360||IEA,peptidoglycan biosynthetic process|0009252||IEA,cell wall organization|0071555||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012557044.1;locus_tag=RTCIAT899_RS05385;product=transglycosylase domain-containing protein;protein_id=WP_041677307.1;transl_table=11	2.3818545653289047	15.937905592771653	1.5015474224677985	18.931737821987852	1.5385139028199193	0.0
sense	NC_020059.1	Protein Homology	CDS	1105864	1106352	.	+	0	ID=cds-WP_041677828.1;Parent=gene-RTCIAT899_RS05390;Dbxref=GenBank:WP_041677828.1;Name=WP_041677828.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339221.1;locus_tag=RTCIAT899_RS05390;product=YcgN family cysteine cluster protein;protein_id=WP_041677828.1;transl_table=11	20.596814237141565	27.665581342920124	13.633682118112526	19.338247529821945	1.9956183840258375	0.0
sense	NC_020059.1	Protein Homology	CDS	1106330	1106659	.	-	0	ID=cds-WP_041677829.1;Parent=gene-RTCIAT899_RS05395;Dbxref=GenBank:WP_041677829.1;Name=WP_041677829.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339222.1;locus_tag=RTCIAT899_RS05395;product=MmcQ/YjbR family DNA-binding protein;protein_id=WP_041677829.1;transl_table=11	6.104146764825591	15.767446709426501	0.0	44.575637235407754	1.4785718027100525	0.0
sense	NC_020059.1	Protein Homology	CDS	1106819	1107127	.	+	0	ID=cds-WP_015339223.1;Parent=gene-RTCIAT899_RS05400;Dbxref=GenBank:WP_015339223.1;Name=WP_015339223.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339223.1;locus_tag=RTCIAT899_RS05400;product=Dabb family protein;protein_id=WP_015339223.1;transl_table=11	5.2966807486047305	26.942433212223925	4.623349899970197	41.654418290368895	0.3947643162575383	1.5131035974033913
sense	NC_020059.1	Protein Homology	CDS	1107694	1107948	.	+	0	ID=cds-WP_015339224.1;Parent=gene-RTCIAT899_RS05405;Dbxref=GenBank:WP_015339224.1;Name=WP_015339224.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007626701.1;locus_tag=RTCIAT899_RS05405;product=hypothetical protein;protein_id=WP_015339224.1;transl_table=11	3.9497420242989123	28.566903450019783	0.0	28.843059387616783	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1108072	1108743	.	+	0	ID=cds-WP_015339225.1;Parent=gene-RTCIAT899_RS05410;Dbxref=GenBank:WP_015339225.1;Name=WP_015339225.1;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003527364.1;locus_tag=RTCIAT899_RS05410;product=response regulator transcription factor;protein_id=WP_015339225.1;transl_table=11	0.8992716216037702	12.388708128835109	0.0	12.508469632384829	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1108733	1110130	.	+	0	ID=cds-WP_041677309.1;Parent=gene-RTCIAT899_RS05415;Dbxref=GenBank:WP_041677309.1;Name=WP_041677309.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011424626.1;locus_tag=RTCIAT899_RS05415;product=sensor histidine kinase;protein_id=WP_041677309.1;transl_table=11	0.11206945657881986	11.57933616238284	0.8288738173074848	16.30932649922108	1.1944209030952928	0.1486406013662845
sense	NC_020059.1	Protein Homology	CDS	1110222	1110653	.	+	0	ID=cds-WP_015339227.1;Parent=gene-RTCIAT899_RS05420;Dbxref=GenBank:WP_015339227.1;Name=WP_015339227.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339227.1;locus_tag=RTCIAT899_RS05420;product=hypothetical protein;protein_id=WP_015339227.1;transl_table=11	0.0	10.840119612730721	0.0	18.241518213894544	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1110749	1111891	.	+	0	ID=cds-WP_015339228.1;Parent=gene-RTCIAT899_RS05425;Dbxref=GenBank:WP_015339228.1;Name=WP_015339228.1;Ontology_term=GO:0017004,GO:0051082;gbkey=CDS;gene=ccmI;go_function=unfolded protein binding|0051082||IEA;go_process=cytochrome complex assembly|0017004||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339228.1;locus_tag=RTCIAT899_RS05425;product=c-type cytochrome biogenesis protein CcmI;protein_id=WP_015339228.1;transl_table=11	0.0	5.486696817384357	0.41662733131839924	9.698167793717793	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1111888	1112337	.	+	0	ID=cds-WP_015339229.1;Parent=gene-RTCIAT899_RS05430;Dbxref=GenBank:WP_015339229.1;Name=WP_015339229.1;Ontology_term=GO:0017004,GO:0020037;gbkey=CDS;gene=ccmE;go_function=heme binding|0020037||IEA;go_process=cytochrome complex assembly|0017004||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693264.1;locus_tag=RTCIAT899_RS05430;product=cytochrome c maturation protein CcmE;protein_id=WP_015339229.1;transl_table=11	0.0	10.406514828221491	0.26455835538718353	14.00948598827101	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1112334	1114322	.	+	0	ID=cds-WP_015339230.1;Parent=gene-RTCIAT899_RS05435;Dbxref=GenBank:WP_015339230.1;Name=WP_015339230.1;Ontology_term=GO:0017004,GO:0015232,GO:0020037,GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;go_function=heme transmembrane transporter activity|0015232||IEA,heme binding|0020037||IEA;go_process=cytochrome complex assembly|0017004||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007626673.1;locus_tag=RTCIAT899_RS05435;product=heme lyase CcmF/NrfE family subunit;protein_id=WP_015339230.1;transl_table=11	1.1393486608554555	17.560012766323972	0.31523544608729265	15.055443086942827	0.9812542883746954	1.8805390109508209
sense	NC_020059.1	Protein Homology	CDS	1114319	1114825	.	+	0	ID=cds-WP_015339231.1;Parent=gene-RTCIAT899_RS05440;Dbxref=GenBank:WP_015339231.1;Name=WP_015339231.1;Ontology_term=GO:0017004,GO:0046872;gbkey=CDS;go_function=metal ion binding|0046872||IEA;go_process=cytochrome complex assembly|0017004||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339231.1;locus_tag=RTCIAT899_RS05440;product=cytochrome c-type biogenesis protein;protein_id=WP_015339231.1;transl_table=11	9.546508295088017	10.449432138791527	2.113335974986377	25.90511462328219	0.962384013598259	0.0
sense	NC_020059.1	Protein Homology	CDS	1114994	1116547	.	+	0	ID=cds-WP_015339232.1;Parent=gene-RTCIAT899_RS05445;Dbxref=GenBank:WP_015339232.1;Name=WP_015339232.1;Ontology_term=GO:0006508,GO:0004252;gbkey=CDS;go_function=serine-type endopeptidase activity|0004252||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693275.1;locus_tag=RTCIAT899_RS05445;product=Do family serine endopeptidase;protein_id=WP_015339232.1;transl_table=11	0.0	6.6965989885595185	0.3064382494832241	13.184603126027254	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1116652	1117410	.	+	0	ID=cds-WP_041677311.1;Parent=gene-RTCIAT899_RS05450;Dbxref=GenBank:WP_041677311.1;Name=WP_041677311.1;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004121678.1;locus_tag=RTCIAT899_RS05450;product=response regulator transcription factor;protein_id=WP_041677311.1;transl_table=11	0.6634942135679991	5.484329290235306	0.0	15.425464526893542	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1117407	1118822	.	+	0	ID=cds-WP_015339234.1;Parent=gene-RTCIAT899_RS05455;Dbxref=GenBank:WP_015339234.1;Name=WP_015339234.1;Ontology_term=GO:0000160,GO:0007165,GO:0000155,GO:0004673,GO:0005524,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=phosphorelay sensor kinase activity|0000155||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004121680.1;locus_tag=RTCIAT899_RS05455;product=sensor histidine kinase;protein_id=WP_015339234.1;transl_table=11	1.0856505452605727	12.73867163529938	0.03736699934847225	18.42702517878161	0.34458241164852915	0.0
sense	NC_020059.1	Protein Homology	CDS	1118976	1121936	.	+	0	ID=cds-WP_015339235.1;Parent=gene-RTCIAT899_RS05460;Dbxref=GenBank:WP_015339235.1;Name=WP_015339235.1;Ontology_term=GO:0008882;gbkey=CDS;go_function=[glutamate-ammonia-ligase] adenylyltransferase activity|0008882||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339235.1;locus_tag=RTCIAT899_RS05460;product=bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase;protein_id=WP_015339235.1;transl_table=11	1.2306816781076024	6.677601544620343	0.6433029918229386	9.276798146814281	0.20003804453870966	0.0
sense	NC_020059.1	Protein Homology	CDS	1121937	1124252	.	-	0	ID=cds-WP_015339236.1;Parent=gene-RTCIAT899_RS05465;Dbxref=GenBank:WP_015339236.1;Name=WP_015339236.1;Ontology_term=GO:0007165,GO:0000155,GO:0000156,GO:0004673,GO:0005524;gbkey=CDS;go_function=phosphorelay sensor kinase activity|0000155||IEA,phosphorelay response regulator activity|0000156||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA;go_process=signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339236.1;locus_tag=RTCIAT899_RS05465;product=PAS domain-containing sensor histidine kinase;protein_id=WP_015339236.1;transl_table=11	3.3908631918811123	15.277267018978009	2.467383625372696	25.85947867005983	1.0955221128887953	0.0
sense	NC_020059.1	Protein Homology	CDS	1124482	1127130	.	-	0	ID=cds-WP_015339237.1;Parent=gene-RTCIAT899_RS05470;Dbxref=GenBank:WP_015339237.1;Name=WP_015339237.1;Ontology_term=GO:0006508,GO:0004177,GO:0008237,GO:0008270;gbkey=CDS;gene=pepN;go_function=aminopeptidase activity|0004177||IEA,metallopeptidase activity|0008237||IEA,zinc ion binding|0008270||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693285.1;locus_tag=RTCIAT899_RS05470;product=aminopeptidase N;protein_id=WP_015339237.1;transl_table=11	0.41506584975998845	8.452756161591761	0.26665564699274447	14.437862117017687	0.3407580541919544	0.0
sense	NC_020059.1	Protein Homology	CDS	1127600	1128457	.	+	0	ID=cds-WP_015339238.1;Parent=gene-RTCIAT899_RS05475;Dbxref=GenBank:WP_015339238.1;Name=WP_015339238.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339238.1;locus_tag=RTCIAT899_RS05475;product=hypothetical protein;protein_id=WP_015339238.1;transl_table=11	2.934685944627688	16.980327225536232	6.660210345411612	19.593686696882532	3.1277480441943415	0.0
sense	NC_020059.1	Protein Homology	CDS	1128467	1128622	.	-	0	ID=cds-WP_015339239.1;Parent=gene-RTCIAT899_RS33755;Dbxref=GenBank:WP_015339239.1;Name=WP_015339239.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339239.1;locus_tag=RTCIAT899_RS33755;product=hypothetical protein;protein_id=WP_015339239.1;transl_table=11	4.8422318086356855	0.0	3.052596408313656	13.47065960410674	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1128683	1128874	.	-	0	ID=cds-WP_041677312.1;Parent=gene-RTCIAT899_RS05480;Dbxref=GenBank:WP_041677312.1;Name=WP_041677312.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012651158.1;locus_tag=RTCIAT899_RS05480;product=hypothetical protein;protein_id=WP_041677312.1;transl_table=11	1.3114377815054983	16.260179419096083	0.0	30.098505052925997	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1129015	1129902	.	-	0	ID=cds-WP_015339241.1;Parent=gene-RTCIAT899_RS05485;Dbxref=GenBank:WP_015339241.1;Name=WP_015339241.1;Ontology_term=GO:0006281,GO:0006284,GO:0004844;gbkey=CDS;go_function=uracil DNA N-glycosylase activity|0004844||IEA;go_process=DNA repair|0006281||IEA,base-excision repair|0006284||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004121705.1;locus_tag=RTCIAT899_RS05485;product=uracil-DNA glycosylase;protein_id=WP_015339241.1;transl_table=11	1.1909272826644524	15.820715110471863	0.0	35.49700841622722	0.5494692510071141	0.0
sense	NC_020059.1	Protein Homology	CDS	1129957	1131246	.	-	0	ID=cds-WP_015339242.1;Parent=gene-RTCIAT899_RS05490;Dbxref=GenBank:WP_015339242.1;Name=WP_015339242.1;Ontology_term=GO:0000166,GO:0005524,GO:0140662;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,ATP binding|0005524||IEA,ATP-dependent protein folding chaperone|0140662||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693197.1;locus_tag=RTCIAT899_RS05490;product=Hsp70 family protein;protein_id=WP_015339242.1;transl_table=11	2.771708501935341	10.083832197889043	0.3691511935635119	13.468421953009713	0.45388715804122537	0.0
sense	NC_020059.1	Protein Homology	CDS	1131464	1134583	.	-	0	ID=cds-WP_015339243.1;Parent=gene-RTCIAT899_RS05495;Dbxref=GenBank:WP_015339243.1;Name=WP_015339243.1;Ontology_term=GO:0042908,GO:0015562,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA;go_process=xenobiotic transport|0042908||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339243.1;locus_tag=RTCIAT899_RS05495;product=efflux RND transporter permease subunit;protein_id=WP_015339243.1;transl_table=11	1.095384966038991	13.541810962365146	1.1131074760315154	17.34908701512247	1.0120499028714551	0.0
sense	NC_020059.1	Protein Homology	CDS	1134580	1135815	.	-	0	ID=cds-WP_015339244.1;Parent=gene-RTCIAT899_RS05500;Dbxref=GenBank:WP_015339244.1;Name=WP_015339244.1;Ontology_term=GO:0006810,GO:0005215,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transporter activity|0005215||IEA;go_process=transport|0006810||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018446188.1;locus_tag=RTCIAT899_RS05500;product=efflux RND transporter periplasmic adaptor subunit;protein_id=WP_015339244.1;transl_table=11	0.8148739613238047	8.840485897760976	0.3852791583308498	13.601442707059231	0.3947643162575383	0.0
sense	NC_020059.1	Protein Homology	CDS	1136240	1137028	.	-	0	ID=cds-WP_015339245.1;Parent=gene-RTCIAT899_RS05505;Dbxref=GenBank:WP_015339245.1;Name=WP_015339245.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007626607.1;locus_tag=RTCIAT899_RS05505;product=SDR family oxidoreductase;protein_id=WP_015339245.1;transl_table=11	1.914798890106887	13.45328913154109	0.04642732179944722	34.62420491397778	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1137320	1138984	.	+	0	ID=cds-WP_015339246.1;Parent=gene-RTCIAT899_RS05510;Dbxref=GenBank:WP_015339246.1;Name=WP_015339246.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018070991.1;locus_tag=RTCIAT899_RS05510;product=electron transfer flavoprotein-ubiquinone oxidoreductase;protein_id=WP_015339246.1;transl_table=11	0.7057346860233792	13.479509697416024	0.2860090328510092	12.33567996178732	0.16606181808215004	0.0
sense	NC_020059.1	Protein Homology	CDS	1138991	1139518	.	+	0	ID=cds-WP_015339247.1;Parent=gene-RTCIAT899_RS05515;Dbxref=GenBank:WP_015339247.1;Name=WP_015339247.1;Ontology_term=GO:0008080,GO:0016746;gbkey=CDS;go_function=N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339247.1;locus_tag=RTCIAT899_RS05515;product=GNAT family N-acetyltransferase;protein_id=WP_015339247.1;transl_table=11	4.768864660019993	6.898257935374095	3.6076139370979576	4.97495951288033	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1139603	1140517	.	-	0	ID=cds-WP_041677832.1;Parent=gene-RTCIAT899_RS05520;Dbxref=GenBank:WP_041677832.1;Name=WP_041677832.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004121724.1;locus_tag=RTCIAT899_RS05520;product=DMT family transporter;protein_id=WP_041677832.1;transl_table=11	0.5503738886318156	13.75128139248344	0.0	20.669733425317883	0.5688057645398236	0.0
sense	NC_020059.1	Protein Homology	CDS	1140662	1141135	.	+	0	ID=cds-WP_015339249.1;Parent=gene-RTCIAT899_RS05525;Dbxref=GenBank:WP_015339249.1;Name=WP_015339249.1;Ontology_term=GO:0043565;gbkey=CDS;go_function=sequence-specific DNA binding|0043565||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339249.1;locus_tag=RTCIAT899_RS05525;product=Lrp/AsnC family transcriptional regulator;protein_id=WP_015339249.1;transl_table=11	1.745421712817444	13.172803580027205	1.506977973724463	6.966742580062437	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	1141202	1142575	.	-	0	ID=cds-WP_015339250.1;Parent=gene-RTCIAT899_RS05530;Dbxref=GenBank:WP_015339250.1;Name=WP_015339250.1;Ontology_term=GO:0015693,GO:0015095,GO:0016020;gbkey=CDS;gene=mgtE;go_component=membrane|0016020||IEA;go_function=magnesium ion transmembrane transporter activity|0015095||IEA;go_process=magnesium ion transport|0015693||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007626602.1;locus_tag=RTCIAT899_RS05530;product=magnesium transporter;protein_id=WP_015339250.1;transl_table=11	1.0995460875504612	9.088659238621391	1.7644225369212716	13.764778809436581	1.4204619938699194	0.0
sense	NC_020059.1	Protein Homology	CDS	1142930	1143943	.	-	0	ID=cds-WP_015339251.1;Parent=gene-RTCIAT899_RS05535;Dbxref=GenBank:WP_015339251.1;Name=WP_015339251.1;Ontology_term=GO:0004022,GO:0008270;gbkey=CDS;go_function=alcohol dehydrogenase (NAD+) activity|0004022||IEA,zinc ion binding|0008270||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007821719.1;locus_tag=RTCIAT899_RS05535;product=zinc-binding alcohol dehydrogenase family protein;protein_id=WP_015339251.1;transl_table=11	0.9932783197201407	11.289118649944418	1.8785208666545574	23.832705453419617	0.4811920067991295	0.0
sense	NC_020059.1	Protein Homology	CDS	1144048	1144452	.	+	0	ID=cds-WP_015339252.1;Parent=gene-RTCIAT899_RS05540;Dbxref=GenBank:WP_015339252.1;Name=WP_015339252.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339252.1;locus_tag=RTCIAT899_RS05540;product=winged helix-turn-helix transcriptional regulator;protein_id=WP_015339252.1;transl_table=11	3.730311911837861	10.278039336515054	2.3516298256638537	2.5943492570872237	1.3768710967035407	0.0
sense	NC_020059.1	Protein Homology	CDS	1144417	1145625	.	-	0	ID=cds-WP_244441461.1;Parent=gene-RTCIAT899_RS05545;Dbxref=GenBank:WP_244441461.1;Name=WP_244441461.1;Ontology_term=GO:0055085,GO:0022857,GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339253.1;locus_tag=RTCIAT899_RS05545;product=MFS transporter;protein_id=WP_244441461.1;transl_table=11	7.192685344010303	13.772062634536299	5.524467279892704	9.559822944849943	0.8071607855985398	0.0
sense	NC_020059.1	Protein Homology	CDS	1145952	1146899	.	+	0	ID=cds-WP_015339254.1;Parent=gene-RTCIAT899_RS05550;Dbxref=GenBank:WP_015339254.1;Name=WP_015339254.1;Ontology_term=GO:0008654,GO:0016310,GO:0001727,GO:0005524;gbkey=CDS;go_function=lipid kinase activity|0001727||IEA,ATP binding|0005524||IEA;go_process=phospholipid biosynthetic process|0008654||IEA,phosphorylation|0016310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004121743.1;locus_tag=RTCIAT899_RS05550;product=diacylglycerol/lipid kinase family protein;protein_id=WP_015339254.1;transl_table=11	0.5591740041062749	12.075069948358271	0.13699799761131481	9.975108694180308	0.04679024692120418	0.0
sense	NC_020059.1	Protein Homology	CDS	1146905	1148245	.	-	0	ID=cds-WP_015339255.1;Parent=gene-RTCIAT899_RS05555;Dbxref=GenBank:WP_015339255.1;Name=WP_015339255.1;Ontology_term=GO:0006542,GO:0004356,GO:0005524,GO:0046872;gbkey=CDS;go_function=glutamine synthetase activity|0004356||IEA,ATP binding|0005524||IEA,metal ion binding|0046872||IEA;go_process=glutamine biosynthetic process|0006542||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339255.1;locus_tag=RTCIAT899_RS05555;product=glutamine synthetase family protein;protein_id=WP_015339255.1;transl_table=11	4.506417074703457	10.864370439604839	4.261342637108997	14.88703768328575	1.5073966285219136	0.0
